# ground truth trajectory
# file: 'rgbd_dataset_freiburg3_structure_texture_far.bag'
# timestamp tx ty tz qx qy qz qw
1341839123.7068 -0.2286 0.8323 1.0703 0.5120 0.6506 -0.4328 -0.3568
1341839123.7169 -0.2280 0.8304 1.0704 0.5118 0.6502 -0.4328 -0.3577
1341839123.7268 -0.2273 0.8284 1.0706 0.5121 0.6501 -0.4323 -0.3583
1341839123.7368 -0.2267 0.8264 1.0706 0.5116 0.6495 -0.4323 -0.3598
1341839123.7468 -0.2258 0.8241 1.0707 0.5114 0.6495 -0.4325 -0.3601
1341839123.7568 -0.2251 0.8220 1.0708 0.5112 0.6494 -0.4323 -0.3607
1341839123.7691 -0.2244 0.8198 1.0709 0.5112 0.6497 -0.4317 -0.3610
1341839123.7769 -0.2237 0.8176 1.0711 0.5107 0.6491 -0.4323 -0.3619
1341839123.7868 -0.2229 0.8153 1.0712 0.5106 0.6487 -0.4327 -0.3623
1341839123.7968 -0.2222 0.8131 1.0713 0.5112 0.6485 -0.4325 -0.3621
1341839123.8068 -0.2213 0.8106 1.0713 0.5120 0.6482 -0.4322 -0.3619
1341839123.8168 -0.2204 0.8082 1.0711 0.5125 0.6480 -0.4323 -0.3613
1341839123.8268 -0.2195 0.8057 1.0712 0.5128 0.6482 -0.4320 -0.3609
1341839123.8368 -0.2186 0.8032 1.0711 0.5125 0.6487 -0.4317 -0.3607
1341839123.8468 -0.2173 0.8009 1.0710 0.5130 0.6496 -0.4303 -0.3602
1341839123.8568 -0.2165 0.7983 1.0711 0.5128 0.6502 -0.4299 -0.3599
1341839123.8676 -0.2153 0.7956 1.0709 0.5123 0.6500 -0.4301 -0.3605
1341839123.8769 -0.2141 0.7930 1.0710 0.5129 0.6508 -0.4283 -0.3605
1341839123.8868 -0.2129 0.7907 1.0709 0.5126 0.6511 -0.4276 -0.3613
1341839123.8968 -0.2116 0.7883 1.0708 0.5124 0.6512 -0.4272 -0.3618
1341839123.9068 -0.2104 0.7856 1.0710 0.5123 0.6516 -0.4267 -0.3619
1341839123.9168 -0.2093 0.7829 1.0711 0.5125 0.6510 -0.4268 -0.3625
1341839123.9268 -0.2079 0.7802 1.0710 0.5126 0.6517 -0.4261 -0.3620
1341839123.9368 -0.2068 0.7772 1.0710 0.5122 0.6526 -0.4255 -0.3615
1341839123.9469 -0.2058 0.7743 1.0712 0.5119 0.6526 -0.4260 -0.3612
1341839123.9568 -0.2043 0.7712 1.0713 0.5123 0.6539 -0.4246 -0.3602
1341839123.9669 -0.2032 0.7684 1.0715 0.5115 0.6552 -0.4240 -0.3596
1341839123.9768 -0.2019 0.7650 1.0715 0.5112 0.6554 -0.4244 -0.3592
1341839123.9869 -0.2007 0.7621 1.0717 0.5110 0.6554 -0.4244 -0.3595
1341839123.9968 -0.1993 0.7590 1.0719 0.5107 0.6558 -0.4243 -0.3593
1341839124.0068 -0.1982 0.7558 1.0720 0.5102 0.6561 -0.4244 -0.3593
1341839124.0169 -0.1970 0.7527 1.0722 0.5094 0.6558 -0.4256 -0.3595
1341839124.0268 -0.1956 0.7496 1.0722 0.5100 0.6559 -0.4250 -0.3592
1341839124.0368 -0.1943 0.7466 1.0725 0.5101 0.6562 -0.4246 -0.3590
1341839124.0475 -0.1930 0.7435 1.0726 0.5103 0.6561 -0.4249 -0.3587
1341839124.0568 -0.1920 0.7405 1.0727 0.5101 0.6559 -0.4252 -0.3588
1341839124.0668 -0.1908 0.7371 1.0729 0.5103 0.6557 -0.4261 -0.3578
1341839124.0768 -0.1895 0.7341 1.0733 0.5106 0.6561 -0.4263 -0.3565
1341839124.0868 -0.1886 0.7309 1.0732 0.5101 0.6555 -0.4270 -0.3574
1341839124.0968 -0.1876 0.7278 1.0734 0.5103 0.6560 -0.4266 -0.3567
1341839124.1069 -0.1865 0.7247 1.0737 0.5102 0.6567 -0.4260 -0.3562
1341839124.1168 -0.1852 0.7218 1.0738 0.5103 0.6578 -0.4250 -0.3554
1341839124.1268 -0.1842 0.7189 1.0740 0.5097 0.6579 -0.4252 -0.3557
1341839124.1368 -0.1831 0.7161 1.0741 0.5093 0.6577 -0.4255 -0.3564
1341839124.1477 -0.1819 0.7131 1.0742 0.5094 0.6575 -0.4255 -0.3566
1341839124.1568 -0.1809 0.7104 1.0744 0.5088 0.6576 -0.4259 -0.3567
1341839124.1668 -0.1797 0.7075 1.0745 0.5085 0.6574 -0.4264 -0.3570
1341839124.1770 -0.1785 0.7047 1.0746 0.5088 0.6574 -0.4262 -0.3569
1341839124.1868 -0.1772 0.7020 1.0748 0.5087 0.6576 -0.4264 -0.3563
1341839124.1968 -0.1758 0.6989 1.0751 0.5093 0.6579 -0.4263 -0.3551
1341839124.2073 -0.1748 0.6964 1.0750 0.5094 0.6580 -0.4253 -0.3559
1341839124.2168 -0.1734 0.6935 1.0750 0.5095 0.6585 -0.4244 -0.3559
1341839124.2269 -0.1721 0.6907 1.0751 0.5095 0.6586 -0.4248 -0.3553
1341839124.2380 -0.1706 0.6880 1.0753 0.5098 0.6586 -0.4240 -0.3558
1341839124.2479 -0.1692 0.6853 1.0754 0.5096 0.6586 -0.4241 -0.3560
1341839124.2569 -0.1680 0.6826 1.0756 0.5094 0.6583 -0.4249 -0.3559
1341839124.2669 -0.1663 0.6795 1.0757 0.5081 0.6561 -0.4291 -0.3568
1341839124.2770 -0.1652 0.6774 1.0756 0.5093 0.6567 -0.4266 -0.3569
1341839124.2868 -0.1637 0.6748 1.0758 0.5095 0.6567 -0.4263 -0.3569
1341839124.2968 -0.1623 0.6722 1.0758 0.5103 0.6562 -0.4264 -0.3566
1341839124.3068 -0.1606 0.6695 1.0759 0.5110 0.6569 -0.4253 -0.3557
1341839124.3169 -0.1587 0.6665 1.0761 0.5118 0.6571 -0.4251 -0.3545
1341839124.3269 -0.1574 0.6643 1.0760 0.5112 0.6565 -0.4260 -0.3552
1341839124.3369 -0.1559 0.6622 1.0756 0.5119 0.6559 -0.4252 -0.3562
1341839124.3483 -0.1544 0.6598 1.0757 0.5127 0.6556 -0.4249 -0.3559
1341839124.3568 -0.1529 0.6580 1.0753 0.5119 0.6565 -0.4246 -0.3560
1341839124.3668 -0.1515 0.6556 1.0752 0.5126 0.6557 -0.4252 -0.3557
1341839124.3791 -0.1498 0.6535 1.0750 0.5134 0.6559 -0.4247 -0.3547
1341839124.3868 -0.1484 0.6512 1.0750 0.5140 0.6556 -0.4245 -0.3547
1341839124.3968 -0.1470 0.6492 1.0748 0.5146 0.6554 -0.4240 -0.3548
1341839124.4069 -0.1457 0.6471 1.0747 0.5144 0.6551 -0.4242 -0.3554
1341839124.4168 -0.1441 0.6451 1.0746 0.5144 0.6545 -0.4243 -0.3564
1341839124.4268 -0.1428 0.6430 1.0745 0.5144 0.6547 -0.4239 -0.3565
1341839124.4369 -0.1412 0.6411 1.0744 0.5144 0.6542 -0.4243 -0.3570
1341839124.4469 -0.1398 0.6392 1.0743 0.5143 0.6541 -0.4243 -0.3574
1341839124.4570 -0.1384 0.6375 1.0742 0.5142 0.6538 -0.4245 -0.3577
1341839124.4669 -0.1368 0.6354 1.0739 0.5140 0.6536 -0.4249 -0.3578
1341839124.4768 -0.1355 0.6335 1.0738 0.5141 0.6538 -0.4251 -0.3572
1341839124.4868 -0.1340 0.6316 1.0734 0.5152 0.6529 -0.4246 -0.3578
1341839124.4968 -0.1329 0.6300 1.0734 0.5154 0.6534 -0.4236 -0.3577
1341839124.5080 -0.1315 0.6282 1.0733 0.5158 0.6529 -0.4235 -0.3581
1341839124.5169 -0.1300 0.6266 1.0730 0.5167 0.6520 -0.4236 -0.3583
1341839124.5268 -0.1285 0.6250 1.0729 0.5174 0.6517 -0.4233 -0.3585
1341839124.5368 -0.1266 0.6237 1.0728 0.5182 0.6507 -0.4225 -0.3598
1341839124.5470 -0.1251 0.6224 1.0730 0.5192 0.6510 -0.4208 -0.3598
1341839124.5568 -0.1237 0.6206 1.0727 0.5192 0.6504 -0.4215 -0.3602
1341839124.5668 -0.1225 0.6191 1.0726 0.5194 0.6504 -0.4212 -0.3603
1341839124.5769 -0.1210 0.6176 1.0725 0.5194 0.6508 -0.4207 -0.3602
1341839124.5869 -0.1197 0.6159 1.0724 0.5195 0.6503 -0.4210 -0.3605
1341839124.5968 -0.1184 0.6142 1.0723 0.5191 0.6507 -0.4209 -0.3605
1341839124.6068 -0.1174 0.6124 1.0719 0.5193 0.6502 -0.4215 -0.3604
1341839124.6168 -0.1161 0.6107 1.0720 0.5192 0.6504 -0.4212 -0.3605
1341839124.6268 -0.1148 0.6094 1.0721 0.5190 0.6506 -0.4203 -0.3616
1341839124.6369 -0.1136 0.6079 1.0720 0.5191 0.6504 -0.4202 -0.3618
1341839124.6469 -0.1124 0.6065 1.0720 0.5192 0.6500 -0.4203 -0.3623
1341839124.6568 -0.1114 0.6047 1.0718 0.5198 0.6483 -0.4222 -0.3624
1341839124.6668 -0.1102 0.6035 1.0719 0.5203 0.6483 -0.4213 -0.3627
1341839124.6768 -0.1090 0.6020 1.0719 0.5215 0.6485 -0.4202 -0.3618
1341839124.6869 -0.1084 0.6005 1.0714 0.5204 0.6471 -0.4232 -0.3624
1341839124.6968 -0.1072 0.5991 1.0715 0.5206 0.6488 -0.4206 -0.3621
1341839124.7069 -0.1063 0.5975 1.0713 0.5211 0.6494 -0.4194 -0.3618
1341839124.7169 -0.1054 0.5958 1.0708 0.5207 0.6489 -0.4205 -0.3618
1341839124.7268 -0.1044 0.5941 1.0706 0.5209 0.6490 -0.4201 -0.3619
1341839124.7369 -0.1036 0.5926 1.0706 0.5208 0.6485 -0.4200 -0.3630
1341839124.7468 -0.1027 0.5909 1.0705 0.5205 0.6482 -0.4204 -0.3636
1341839124.7569 -0.1018 0.5897 1.0707 0.5204 0.6476 -0.4210 -0.3640
1341839124.7669 -0.1009 0.5881 1.0708 0.5216 0.6481 -0.4194 -0.3635
1341839124.7768 -0.1000 0.5864 1.0709 0.5217 0.6472 -0.4201 -0.3640
1341839124.7870 -0.0989 0.5848 1.0706 0.5225 0.6476 -0.4194 -0.3629
1341839124.7968 -0.0980 0.5831 1.0703 0.5230 0.6473 -0.4191 -0.3630
1341839124.8068 -0.0974 0.5815 1.0705 0.5236 0.6465 -0.4194 -0.3633
1341839124.8174 -0.0967 0.5802 1.0704 0.5239 0.6471 -0.4182 -0.3633
1341839124.8268 -0.0959 0.5784 1.0701 0.5247 0.6475 -0.4167 -0.3630
1341839124.8371 -0.0954 0.5766 1.0700 0.5234 0.6468 -0.4177 -0.3649
1341839124.8469 -0.0948 0.5748 1.0699 0.5234 0.6460 -0.4179 -0.3662
1341839124.8568 -0.0941 0.5731 1.0701 0.5233 0.6446 -0.4188 -0.3676
1341839124.8668 -0.0930 0.5711 1.0700 0.5237 0.6447 -0.4186 -0.3671
1341839124.8768 -0.0924 0.5695 1.0703 0.5232 0.6433 -0.4207 -0.3680
1341839124.8870 -0.0915 0.5676 1.0701 0.5238 0.6431 -0.4211 -0.3670
1341839124.8968 -0.0907 0.5658 1.0702 0.5232 0.6432 -0.4218 -0.3669
1341839124.9068 -0.0897 0.5637 1.0705 0.5246 0.6450 -0.4194 -0.3646
1341839124.9178 -0.0890 0.5620 1.0704 0.5244 0.6454 -0.4192 -0.3644
1341839124.9268 -0.0884 0.5604 1.0701 0.5229 0.6446 -0.4206 -0.3663
1341839124.9368 -0.0876 0.5585 1.0700 0.5227 0.6451 -0.4195 -0.3669
1341839124.9469 -0.0870 0.5568 1.0702 0.5233 0.6453 -0.4175 -0.3680
1341839124.9568 -0.0863 0.5553 1.0703 0.5230 0.6449 -0.4170 -0.3697
1341839124.9668 -0.0856 0.5536 1.0703 0.5232 0.6441 -0.4169 -0.3711
1341839124.9768 -0.0849 0.5519 1.0700 0.5232 0.6436 -0.4172 -0.3714
1341839124.9893 -0.0842 0.5503 1.0701 0.5235 0.6425 -0.4183 -0.3718
1341839124.9968 -0.0836 0.5487 1.0700 0.5231 0.6408 -0.4210 -0.3721
1341839125.0068 -0.0830 0.5468 1.0702 0.5240 0.6400 -0.4219 -0.3712
1341839125.0170 -0.0824 0.5451 1.0704 0.5247 0.6394 -0.4229 -0.3702
1341839125.0269 -0.0817 0.5434 1.0704 0.5257 0.6393 -0.4230 -0.3688
1341839125.0368 -0.0814 0.5418 1.0704 0.5255 0.6396 -0.4230 -0.3687
1341839125.0469 -0.0811 0.5402 1.0704 0.5254 0.6394 -0.4227 -0.3695
1341839125.0568 -0.0803 0.5383 1.0699 0.5259 0.6407 -0.4207 -0.3687
1341839125.0668 -0.0796 0.5368 1.0698 0.5270 0.6422 -0.4173 -0.3684
1341839125.0769 -0.0791 0.5352 1.0698 0.5256 0.6419 -0.4176 -0.3705
1341839125.0869 -0.0785 0.5335 1.0696 0.5246 0.6419 -0.4180 -0.3714
1341839125.0968 -0.0776 0.5320 1.0695 0.5240 0.6418 -0.4183 -0.3723
1341839125.1068 -0.0771 0.5304 1.0694 0.5224 0.6406 -0.4208 -0.3736
1341839125.1169 -0.0762 0.5288 1.0695 0.5223 0.6409 -0.4208 -0.3734
1341839125.1269 -0.0757 0.5273 1.0697 0.5217 0.6403 -0.4224 -0.3735
1341839125.1368 -0.0749 0.5256 1.0692 0.5211 0.6409 -0.4230 -0.3726
1341839125.1469 -0.0744 0.5239 1.0691 0.5215 0.6419 -0.4221 -0.3714
1341839125.1569 -0.0741 0.5226 1.0690 0.5215 0.6430 -0.4207 -0.3708
1341839125.1668 -0.0738 0.5213 1.0688 0.5215 0.6445 -0.4184 -0.3710
1341839125.1769 -0.0736 0.5202 1.0686 0.5212 0.6451 -0.4170 -0.3719
1341839125.1885 -0.0733 0.5189 1.0686 0.5214 0.6456 -0.4153 -0.3726
1341839125.1968 -0.0728 0.5177 1.0687 0.5217 0.6467 -0.4132 -0.3728
1341839125.2068 -0.0727 0.5167 1.0691 0.5213 0.6460 -0.4134 -0.3742
1341839125.2169 -0.0726 0.5157 1.0694 0.5202 0.6448 -0.4151 -0.3759
1341839125.2268 -0.0725 0.5148 1.0698 0.5202 0.6439 -0.4154 -0.3771
1341839125.2368 -0.0725 0.5137 1.0702 0.5204 0.6431 -0.4154 -0.3782
1341839125.2469 -0.0726 0.5128 1.0704 0.5203 0.6421 -0.4161 -0.3793
1341839125.2572 -0.0725 0.5123 1.0708 0.5203 0.6436 -0.4135 -0.3795
1341839125.2668 -0.0726 0.5113 1.0709 0.5206 0.6444 -0.4128 -0.3786
1341839125.2768 -0.0726 0.5105 1.0711 0.5209 0.6450 -0.4117 -0.3783
1341839125.2877 -0.0724 0.5095 1.0715 0.5217 0.6469 -0.4091 -0.3769
1341839125.2968 -0.0723 0.5087 1.0716 0.5213 0.6478 -0.4084 -0.3766
1341839125.3068 -0.0724 0.5072 1.0713 0.5206 0.6473 -0.4103 -0.3763
1341839125.3168 -0.0726 0.5064 1.0715 0.5200 0.6463 -0.4111 -0.3781
1341839125.3268 -0.0724 0.5062 1.0722 0.5186 0.6472 -0.4095 -0.3801
1341839125.3368 -0.0723 0.5056 1.0725 0.5184 0.6467 -0.4097 -0.3811
1341839125.3468 -0.0724 0.5051 1.0728 0.5178 0.6460 -0.4102 -0.3825
1341839125.3569 -0.0725 0.5046 1.0731 0.5181 0.6450 -0.4103 -0.3837
1341839125.3668 -0.0724 0.5041 1.0732 0.5178 0.6438 -0.4112 -0.3851
1341839125.3768 -0.0724 0.5038 1.0732 0.5184 0.6438 -0.4102 -0.3854
1341839125.3868 -0.0724 0.5033 1.0732 0.5195 0.6439 -0.4086 -0.3855
1341839125.3968 -0.0724 0.5030 1.0733 0.5207 0.6440 -0.4067 -0.3857
1341839125.4068 -0.0726 0.5025 1.0735 0.5218 0.6435 -0.4056 -0.3862
1341839125.4168 -0.0728 0.5020 1.0737 0.5224 0.6432 -0.4049 -0.3866
1341839125.4297 -0.0729 0.5017 1.0737 0.5229 0.6431 -0.4043 -0.3867
1341839125.4368 -0.0730 0.5011 1.0739 0.5233 0.6429 -0.4039 -0.3869
1341839125.4469 -0.0732 0.5006 1.0740 0.5232 0.6426 -0.4042 -0.3872
1341839125.4579 -0.0731 0.5002 1.0741 0.5237 0.6425 -0.4033 -0.3876
1341839125.4668 -0.0733 0.4997 1.0743 0.5236 0.6419 -0.4033 -0.3887
1341839125.4768 -0.0735 0.4991 1.0744 0.5231 0.6408 -0.4042 -0.3904
1341839125.4868 -0.0737 0.4986 1.0745 0.5237 0.6398 -0.4041 -0.3913
1341839125.4969 -0.0738 0.4981 1.0746 0.5240 0.6392 -0.4042 -0.3918
1341839125.5068 -0.0740 0.4974 1.0747 0.5245 0.6384 -0.4046 -0.3919
1341839125.5168 -0.0740 0.4967 1.0745 0.5258 0.6388 -0.4032 -0.3911
1341839125.5268 -0.0742 0.4957 1.0745 0.5258 0.6385 -0.4037 -0.3910
1341839125.5368 -0.0743 0.4949 1.0743 0.5265 0.6392 -0.4028 -0.3898
1341839125.5468 -0.0744 0.4940 1.0742 0.5270 0.6401 -0.4017 -0.3889
1341839125.5568 -0.0747 0.4932 1.0741 0.5269 0.6400 -0.4018 -0.3890
1341839125.5668 -0.0749 0.4923 1.0741 0.5267 0.6399 -0.4015 -0.3898
1341839125.5769 -0.0751 0.4914 1.0740 0.5270 0.6395 -0.4010 -0.3906
1341839125.5868 -0.0754 0.4907 1.0738 0.5266 0.6389 -0.4010 -0.3921
1341839125.5970 -0.0756 0.4899 1.0736 0.5269 0.6386 -0.4004 -0.3929
1341839125.6068 -0.0758 0.4890 1.0736 0.5270 0.6381 -0.4003 -0.3934
1341839125.6169 -0.0761 0.4880 1.0735 0.5273 0.6377 -0.4004 -0.3937
1341839125.6270 -0.0764 0.4870 1.0733 0.5280 0.6371 -0.4008 -0.3933
1341839125.6369 -0.0768 0.4859 1.0731 0.5287 0.6366 -0.4012 -0.3928
1341839125.6468 -0.0771 0.4847 1.0728 0.5301 0.6361 -0.4008 -0.3921
1341839125.6568 -0.0775 0.4833 1.0726 0.5316 0.6359 -0.4004 -0.3907
1341839125.6668 -0.0779 0.4821 1.0722 0.5324 0.6357 -0.3999 -0.3906
1341839125.6768 -0.0784 0.4806 1.0720 0.5331 0.6359 -0.3992 -0.3899
1341839125.6868 -0.0788 0.4793 1.0718 0.5336 0.6366 -0.3981 -0.3894
1341839125.6968 -0.0793 0.4778 1.0715 0.5330 0.6373 -0.3977 -0.3895
1341839125.7068 -0.0798 0.4764 1.0711 0.5327 0.6374 -0.3968 -0.3905
1341839125.7169 -0.0803 0.4748 1.0709 0.5319 0.6376 -0.3968 -0.3912
1341839125.7268 -0.0809 0.4733 1.0706 0.5309 0.6373 -0.3975 -0.3924
1341839125.7368 -0.0817 0.4715 1.0703 0.5294 0.6376 -0.3990 -0.3923
1341839125.7472 -0.0822 0.4698 1.0701 0.5293 0.6372 -0.3998 -0.3924
1341839125.7570 -0.0830 0.4680 1.0698 0.5288 0.6368 -0.4011 -0.3923
1341839125.7668 -0.0836 0.4664 1.0694 0.5291 0.6371 -0.4009 -0.3917
1341839125.7769 -0.0842 0.4647 1.0691 0.5305 0.6374 -0.3995 -0.3907
1341839125.7868 -0.0849 0.4630 1.0689 0.5318 0.6373 -0.3983 -0.3904
1341839125.7968 -0.0858 0.4614 1.0684 0.5333 0.6367 -0.3974 -0.3902
1341839125.8068 -0.0867 0.4597 1.0681 0.5346 0.6373 -0.3959 -0.3890
1341839125.8168 -0.0875 0.4578 1.0679 0.5359 0.6359 -0.3961 -0.3894
1341839125.8268 -0.0882 0.4559 1.0677 0.5369 0.6357 -0.3960 -0.3884
1341839125.8388 -0.0893 0.4542 1.0676 0.5365 0.6355 -0.3969 -0.3882
1341839125.8479 -0.0902 0.4521 1.0673 0.5373 0.6345 -0.3971 -0.3886
1341839125.8581 -0.0908 0.4500 1.0672 0.5373 0.6347 -0.3971 -0.3882
1341839125.8669 -0.0914 0.4477 1.0671 0.5373 0.6347 -0.3976 -0.3878
1341839125.8769 -0.0921 0.4454 1.0669 0.5364 0.6349 -0.3981 -0.3882
1341839125.8944 -0.0930 0.4433 1.0668 0.5360 0.6356 -0.3975 -0.3883
1341839125.8968 -0.0942 0.4411 1.0667 0.5345 0.6361 -0.3979 -0.3890
1341839125.9068 -0.0951 0.4389 1.0668 0.5338 0.6361 -0.3979 -0.3901
1341839125.9168 -0.0960 0.4363 1.0667 0.5338 0.6362 -0.3976 -0.3902
1341839125.9268 -0.0968 0.4341 1.0670 0.5337 0.6359 -0.3976 -0.3907
1341839125.9368 -0.0977 0.4320 1.0670 0.5340 0.6352 -0.3983 -0.3909
1341839125.9468 -0.0986 0.4296 1.0670 0.5349 0.6350 -0.3985 -0.3897
1341839125.9568 -0.0997 0.4273 1.0671 0.5355 0.6349 -0.3987 -0.3888
1341839125.9669 -0.1005 0.4247 1.0670 0.5367 0.6346 -0.3988 -0.3874
1341839125.9769 -0.1018 0.4222 1.0668 0.5371 0.6343 -0.3997 -0.3865
1341839125.9869 -0.1024 0.4198 1.0668 0.5383 0.6348 -0.3986 -0.3851
1341839125.9968 -0.1035 0.4175 1.0667 0.5385 0.6348 -0.3985 -0.3850
1341839126.0068 -0.1044 0.4153 1.0665 0.5385 0.6349 -0.3981 -0.3852
1341839126.0169 -0.1053 0.4129 1.0663 0.5388 0.6353 -0.3969 -0.3855
1341839126.0268 -0.1061 0.4106 1.0662 0.5383 0.6358 -0.3963 -0.3860
1341839126.0368 -0.1072 0.4083 1.0662 0.5376 0.6350 -0.3975 -0.3870
1341839126.0468 -0.1083 0.4058 1.0661 0.5366 0.6351 -0.3984 -0.3871
1341839126.0568 -0.1090 0.4033 1.0661 0.5365 0.6351 -0.3989 -0.3868
1341839126.0669 -0.1099 0.4009 1.0661 0.5363 0.6349 -0.3996 -0.3867
1341839126.0768 -0.1108 0.3983 1.0660 0.5366 0.6354 -0.3991 -0.3860
1341839126.0869 -0.1118 0.3959 1.0659 0.5369 0.6357 -0.3990 -0.3854
1341839126.0968 -0.1129 0.3935 1.0659 0.5369 0.6362 -0.3983 -0.3852
1341839126.1068 -0.1141 0.3912 1.0657 0.5367 0.6365 -0.3981 -0.3851
1341839126.1169 -0.1151 0.3887 1.0658 0.5374 0.6367 -0.3969 -0.3851
1341839126.1269 -0.1161 0.3863 1.0658 0.5374 0.6362 -0.3969 -0.3859
1341839126.1368 -0.1171 0.3841 1.0658 0.5369 0.6354 -0.3980 -0.3869
1341839126.1468 -0.1182 0.3817 1.0659 0.5370 0.6346 -0.3986 -0.3874
1341839126.1589 -0.1190 0.3795 1.0659 0.5374 0.6335 -0.3991 -0.3880
1341839126.1668 -0.1200 0.3769 1.0659 0.5377 0.6323 -0.4006 -0.3881
1341839126.1768 -0.1208 0.3745 1.0658 0.5377 0.6324 -0.4011 -0.3873
1341839126.1868 -0.1216 0.3722 1.0657 0.5382 0.6323 -0.4007 -0.3873
1341839126.1968 -0.1224 0.3699 1.0657 0.5390 0.6322 -0.3998 -0.3872
1341839126.2068 -0.1230 0.3676 1.0657 0.5401 0.6322 -0.3989 -0.3867
1341839126.2168 -0.1240 0.3657 1.0656 0.5405 0.6317 -0.3983 -0.3875
1341839126.2268 -0.1251 0.3635 1.0655 0.5410 0.6310 -0.3982 -0.3881
1341839126.2368 -0.1262 0.3612 1.0653 0.5414 0.6293 -0.3990 -0.3894
1341839126.2468 -0.1268 0.3591 1.0655 0.5425 0.6290 -0.3984 -0.3890
1341839126.2569 -0.1278 0.3570 1.0656 0.5436 0.6283 -0.3983 -0.3887
1341839126.2669 -0.1287 0.3547 1.0655 0.5447 0.6278 -0.3983 -0.3880
1341839126.2769 -0.1296 0.3525 1.0657 0.5454 0.6278 -0.3979 -0.3873
1341839126.2872 -0.1303 0.3502 1.0656 0.5458 0.6269 -0.3985 -0.3877
1341839126.2969 -0.1313 0.3479 1.0656 0.5451 0.6267 -0.3996 -0.3880
1341839126.3070 -0.1320 0.3453 1.0657 0.5454 0.6270 -0.3993 -0.3871
1341839126.3168 -0.1327 0.3430 1.0655 0.5450 0.6274 -0.3991 -0.3875
1341839126.3268 -0.1333 0.3409 1.0656 0.5445 0.6281 -0.3987 -0.3874
1341839126.3368 -0.1341 0.3385 1.0655 0.5434 0.6288 -0.3987 -0.3878
1341839126.3468 -0.1348 0.3363 1.0654 0.5426 0.6294 -0.3984 -0.3883
1341839126.3592 -0.1355 0.3341 1.0653 0.5420 0.6293 -0.3983 -0.3893
1341839126.3668 -0.1362 0.3321 1.0651 0.5413 0.6292 -0.3989 -0.3899
1341839126.3768 -0.1369 0.3302 1.0649 0.5410 0.6290 -0.3990 -0.3906
1341839126.3869 -0.1374 0.3284 1.0648 0.5411 0.6298 -0.3975 -0.3906
1341839126.3969 -0.1381 0.3265 1.0647 0.5414 0.6293 -0.3972 -0.3913
1341839126.4069 -0.1389 0.3246 1.0646 0.5421 0.6286 -0.3965 -0.3920
1341839126.4168 -0.1395 0.3229 1.0645 0.5431 0.6286 -0.3956 -0.3917
1341839126.4268 -0.1403 0.3212 1.0644 0.5436 0.6282 -0.3954 -0.3919
1341839126.4368 -0.1410 0.3191 1.0642 0.5447 0.6279 -0.3951 -0.3910
1341839126.4468 -0.1418 0.3173 1.0643 0.5456 0.6277 -0.3953 -0.3898
1341839126.4568 -0.1427 0.3154 1.0643 0.5464 0.6270 -0.3959 -0.3893
1341839126.4670 -0.1433 0.3134 1.0642 0.5465 0.6275 -0.3956 -0.3887
1341839126.4768 -0.1440 0.3116 1.0642 0.5467 0.6276 -0.3955 -0.3885
1341839126.4868 -0.1449 0.3099 1.0644 0.5460 0.6274 -0.3958 -0.3894
1341839126.4969 -0.1455 0.3082 1.0642 0.5454 0.6274 -0.3953 -0.3908
1341839126.5068 -0.1462 0.3066 1.0642 0.5445 0.6278 -0.3947 -0.3919
1341839126.5168 -0.1467 0.3049 1.0641 0.5440 0.6279 -0.3942 -0.3930
1341839126.5269 -0.1474 0.3032 1.0640 0.5433 0.6277 -0.3941 -0.3944
1341839126.5368 -0.1480 0.3014 1.0639 0.5423 0.6271 -0.3950 -0.3956
1341839126.5468 -0.1485 0.2997 1.0639 0.5428 0.6268 -0.3950 -0.3955
1341839126.5568 -0.1491 0.2982 1.0638 0.5430 0.6262 -0.3956 -0.3957
1341839126.5669 -0.1496 0.2967 1.0639 0.5443 0.6257 -0.3951 -0.3951
1341839126.5768 -0.1501 0.2953 1.0639 0.5455 0.6250 -0.3954 -0.3943
1341839126.5868 -0.1506 0.2938 1.0639 0.5469 0.6244 -0.3949 -0.3938
1341839126.5969 -0.1513 0.2921 1.0637 0.5476 0.6239 -0.3955 -0.3929
1341839126.6068 -0.1516 0.2908 1.0638 0.5487 0.6232 -0.3953 -0.3927
1341839126.6169 -0.1518 0.2893 1.0638 0.5491 0.6232 -0.3947 -0.3929
1341839126.6269 -0.1523 0.2879 1.0641 0.5488 0.6232 -0.3951 -0.3929
1341839126.6368 -0.1523 0.2866 1.0639 0.5493 0.6233 -0.3927 -0.3944
1341839126.6468 -0.1524 0.2852 1.0639 0.5489 0.6227 -0.3931 -0.3956
1341839126.6591 -0.1527 0.2840 1.0641 0.5483 0.6215 -0.3940 -0.3972
1341839126.6669 -0.1531 0.2826 1.0642 0.5476 0.6208 -0.3954 -0.3980
1341839126.6768 -0.1533 0.2813 1.0644 0.5477 0.6201 -0.3960 -0.3983
1341839126.6868 -0.1534 0.2800 1.0645 0.5485 0.6199 -0.3955 -0.3981
1341839126.6968 -0.1538 0.2787 1.0647 0.5491 0.6195 -0.3950 -0.3984
1341839126.7069 -0.1540 0.2775 1.0649 0.5505 0.6194 -0.3939 -0.3977
1341839126.7168 -0.1544 0.2763 1.0652 0.5515 0.6193 -0.3925 -0.3978
1341839126.7268 -0.1546 0.2754 1.0654 0.5523 0.6191 -0.3912 -0.3983
